Address,Weight,Percentage
0xc5513d62c1f4f387ff6c1db9a3492e31fdb23bb1,72369,0.002622467422
0x644a96b4d847ca228c86a6908066775046904781,71330,0.00258481672
0x8607a7d180de23645db594d90621d837749408d5,70948,0.002570974017
0x4f3de779cd8be91097b2499e2610f2a68a4b6990,69992,0.002536331023
0x6000621ee13a2c31e8545fe10fc3c860dce4ff05,67500,0.002446027318
0x2aa0e6138bce660a85682ebff138ca72bdd91e1a,65435,0.002371197001
0x8f5e97e1e3d47a2f223a67e06de21f067b7779db,65208,0.002362971102
0x254747cb22df3daa0adf1b9a81697662ada44cd5,64655,0.002342931797
0xd2fc0bb892270e06b2ce81394c988d3b2f5c1414,64483,0.002336698957
0x032340d5ee1162539695d846729004dc9bf2f03c,63330,0.002294917186
0x3bb6864a9ae4f90b7e80b95ac1d2330a42b88791,62304,0.002257737571
0x6b2dce929f92566ef5e8735d673937bd66911235,61782,0.002238821626
0xb325c1ac788f02ff7997cf53c6ff40dd762897b3,61724,0.002236719855
0x7d49ba90cc67fc0e7149cc342d17334c37dedbdd,60512,0.002192800075
0xd2381098b71a9f6cb3d0e0458b9830b12e6790a3,60452,0.002190625829
0xaae99871b32a731ddeaeee18517e365ebe44f395,60000,0.002174246505
0x0c01383ecb25008d207025b405575f908c6167c4,59938,0.002171999784
0x0352d41d7876bd08fd3c5d956a65617e221543e2,59432,0.002153663638
0x2662deb3c08fb7df2dd9eed59f79c2ce459bf44b,59125,0.002142538744
0x7659121308b1dc5aea40e659c3edb40592102846,57200,0.002072781668
0x3f47cb95efbc1a15113b6a405b7548421580967f,55913,0.002026144081
0x6c942de7a4abb37efe89a16a2b872d79b0e5a4ed,55510,0.002011540392
0x539dfe636d8ea473f093d3dc4881a80cc5fc7dff,55440,0.002009003771
0xa150da57fe14e1964164fd52b55759c2649c5e9a,55050,0.001994871168
0x2d1ef4acf4cae6a38950971aaaa15f88d9b3f165,53759,0.001948088631
0x69a3c6b30573b5a076a36296858b888c74f6ac8b,53428,0.001936094038
0xdcfc30125bdf514b7c434f9868783c7b48d7a3bc,53040,0.001922033911
0x9cfa2455ab78fabe23651f10551705de03a60533,52688,0.001909278331
0xac1e7d530b8ecd81537b01f3337a5c05ea01130c,52000,0.001884346971
0x9b6e0e1bef479b0c6759c919220519172a2b905b,50653,0.001835535137
0x4c6238f0ac7eaa9f615491af7d16a4a3cba7ecee,49358,0.00178860765
0x722204bf035396c37ca5cc5893b8b330b7912b4a,48988,0.001775199797
0xcf72b6323bd64d861e7a33b50f6b53acea46976b,48714,0.001765270738
0xff3fb2d0e38c11d1ea53b030e210f3ce6eeb5bba,48348,0.001752007834
0x26602bf417c4e57ba3d2268d7f93a1e16f29e069,48204,0.001746789642
0xfbd6cd5e34d86315227cd6df51d507febbc193e9,48000,0.001739397204
0xf152581b8cb486b24d73ad51e23a3fd3e0222538,47957,0.001737838994
0xd9d444e9f8e7007b7e7e8ca10d8eed6268b9003f,47698,0.001728453497
0x1223c0f2c2b445ff2df3fb82c0f3b080bbf71c0f,47372,0.001716640091
0xff3e03b7da063d049970c26db009fdcb761fa910,46444,0.001683011745
0x84156b8f5e54cd8e765d1b38c67c6cf7d007e19d,45885,0.001662755015
0x3a2c50d76b0929cf2443a3c78bc81cc7d3917945,44399,0.001608906176
0x7f1e1194b51acf105b08954fd05472c7adfe0303,44184,0.001601115126
0x6db2ae486155af304aa0676479f2a9988c09292d,42120,0.001526321047
0x564759c17e07fe9c2699d79d28503912f30a04fe,41487,0.001503382746
0xe17b347be07a423e3eb0ded3c3db82e138a48f51,41059,0.001487873121
0x94dfce828c3daaf6492f1b6f66f9a1825254d24b,40331,0.001461492263
